,Số phiên,Lợi suất,Sharpe,Mốc,Vượt mốc
2021,249.0,0.21801022044570262,1.800232204939232,0.8166895860464973,-0.5986793656007947
2022,249.0,0.018457280354284844,-0.13345360157767996,0.013101374570446467,0.005355905783838377
2023,249.0,0.1759162263920222,1.8451166939384556,0.47063811744752626,-0.29472189105550406
2024,250.0,0.2697211053526025,2.6083259684041455,0.8503675940608255,-0.580646488708223
2025,249.0,-0.06692786821790941,-1.372776197040874,-0.26378934247429164,0.19686147425638223
2026,157.0,-0.052011220693708005,-1.1425022964814335,-0.23809523809523714,0.18608401740152913
